Match_Id,Batsman,Team,Runs,Balls_Faced
252,AM Rahane,Rajasthan Royals,98,66
252,Mandeep Singh,Kings XI Punjab,34,25
252,R Dravid,Rajasthan Royals,28,24
252,AC Gilchrist,Kings XI Punjab,27,18
252,BJ Hodge,Rajasthan Royals,21,16
252,Bipul Sharma,Kings XI Punjab,18,13
252,OA Shah,Rajasthan Royals,14,8
252,PC Valthaty,Kings XI Punjab,13,15
252,DJ Hussey,Kings XI Punjab,13,10
252,KK Cooper,Rajasthan Royals,11,3
252,JP Faulkner,Kings XI Punjab,11,9
252,AM Nayar,Kings XI Punjab,10,10
252,PP Chawla,Kings XI Punjab,10,8
252,P Kumar,Kings XI Punjab,10,6
252,SE Marsh,Kings XI Punjab,7,6
252,Harmeet Singh,Kings XI Punjab,1,1
252,AL Menaria,Rajasthan Royals,0,3
253,AB de Villiers,Royal Challengers Bangalore,64,42
253,NV Ojha,Delhi Daredevils,33,26
253,AB McDonald,Royal Challengers Bangalore,30,19
253,AJ Finch,Delhi Daredevils,25,24
253,IK Pathan,Delhi Daredevils,24,15
253,R Vinay Kumar,Royal Challengers Bangalore,18,16
253,Y Venugopal Rao,Delhi Daredevils,18,23
253,MA Agarwal,Royal Challengers Bangalore,16,15
253,Y Nagar,Delhi Daredevils,16,15
253,DAJ Bracewell,Delhi Daredevils,12,9
253,CA Pujara,Royal Challengers Bangalore,11,12
253,V Kohli,Royal Challengers Bangalore,8,8
253,DL Vettori,Royal Challengers Bangalore,3,4
253,GJ Maxwell,Delhi Daredevils,3,4
253,M Morkel,Delhi Daredevils,2,3
253,SS Tiwary,Royal Challengers Bangalore,1,3
253,HV Patel,Royal Challengers Bangalore,0,1
253,V Sehwag,Delhi Daredevils,0,1
254,RA Jadeja,Chennai Super Kings,48,29
254,DJ Bravo,Chennai Super Kings,43,18
254,F du Plessis,Chennai Super Kings,39,25
254,S Badrinath,Chennai Super Kings,25,20
254,CL White,Deccan Chargers,23,16
254,S Dhawan,Deccan Chargers,21,18
254,PA Patel,Deccan Chargers,20,17
254,SK Raina,Chennai Super Kings,16,12
254,DJ Harris,Deccan Chargers,15,14
254,Ankit Sharma,Deccan Chargers,15,8
254,B Chipli,Deccan Chargers,10,9
254,MS Dhoni,Chennai Super Kings,7,9
254,DW Steyn,Deccan Chargers,5,8
254,MS Gony,Deccan Chargers,4,8
254,M Vijay,Chennai Super Kings,2,5
254,JA Morkel,Chennai Super Kings,2,3
254,DT Christian,Deccan Chargers,2,3
254,DB Ravi Teja,Deccan Chargers,0,2
255,MK Tiwary,Kolkata Knight Riders,59,49
255,BJ Hodge,Rajasthan Royals,44,29
255,AL Menaria,Rajasthan Royals,40,30
255,R Dravid,Rajasthan Royals,26,24
255,B Lee,Kolkata Knight Riders,25,11
255,SP Goswami,Rajasthan Royals,23,18
255,OA Shah,Rajasthan Royals,23,11
255,YK Pathan,Kolkata Knight Riders,15,14
255,DB Das,Kolkata Knight Riders,12,14
255,R Bhatia,Kolkata Knight Riders,8,8
255,LR Shukla,Kolkata Knight Riders,8,8
255,KK Cooper,Rajasthan Royals,5,5
255,JH Kallis,Kolkata Knight Riders,5,8
255,BB McCullum,Kolkata Knight Riders,2,4
255,Iqbal Abdulla,Kolkata Knight Riders,1,2
255,AM Rahane,Rajasthan Royals,0,4
255,G Gambhir,Kolkata Knight Riders,0,1
255,SP Narine,Kolkata Knight Riders,0,1
256,MN Samuels,Pune Warriors,46,39
256,RV Uthappa,Pune Warriors,40,33
256,Bipul Sharma,Kings XI Punjab,35,18
256,SPD Smith,Pune Warriors,25,12
256,Mandeep Singh,Kings XI Punjab,24,23
256,AM Nayar,Kings XI Punjab,24,28
256,SC Ganguly,Pune Warriors,20,18
256,DJ Hussey,Kings XI Punjab,18,17
256,PP Chawla,Kings XI Punjab,16,8
256,MK Pandey,Pune Warriors,12,4
256,JD Ryder,Pune Warriors,8,8
256,AC Gilchrist,Kings XI Punjab,6,11
256,AD Mascarenhas,Kings XI Punjab,5,5
256,CJ Ferguson,Pune Warriors,3,6
256,JP Faulkner,Kings XI Punjab,3,4
256,PC Valthaty,Kings XI Punjab,1,5
256,P Kumar,Kings XI Punjab,1,2
256,R Sharma,Pune Warriors,0,2
257,RG Sharma,Mumbai Indians,73,50
257,S Dhawan,Deccan Chargers,41,24
257,DT Christian,Deccan Chargers,39,36
257,CL White,Deccan Chargers,30,22
257,KA Pollard,Mumbai Indians,24,18
257,AT Rayudu,Mumbai Indians,19,24
257,KC Sangakkara,Deccan Chargers,14,19
257,KD Karthik,Mumbai Indians,7,6
257,JEC Franklin,Mumbai Indians,7,4
257,TL Suman,Mumbai Indians,5,9
257,DB Ravi Teja,Deccan Chargers,4,2
257,RE Levi,Mumbai Indians,3,9
257,DW Steyn,Deccan Chargers,2,2
257,PA Patel,Deccan Chargers,1,5
257,B Chipli,Deccan Chargers,1,6
257,Ankit Sharma,Deccan Chargers,1,2
257,A Mishra,Deccan Chargers,0,2
258,G Gambhir,Kolkata Knight Riders,64,39
258,MS Bisla,Kolkata Knight Riders,46,29
258,R Vinay Kumar,Royal Challengers Bangalore,25,26
258,JH Kallis,Kolkata Knight Riders,22,23
258,DL Vettori,Royal Challengers Bangalore,20,12
258,SS Tiwary,Royal Challengers Bangalore,18,19
258,Z Khan,Royal Challengers Bangalore,11,7
258,AB de Villiers,Royal Challengers Bangalore,10,10
258,HV Patel,Royal Challengers Bangalore,10,9
258,B Lee,Kolkata Knight Riders,8,4
258,CA Pujara,Royal Challengers Bangalore,6,9
258,V Kohli,Royal Challengers Bangalore,6,14
258,LR Shukla,Kolkata Knight Riders,5,8
258,MA Agarwal,Royal Challengers Bangalore,5,6
258,Shakib Al Hasan,Kolkata Knight Riders,4,4
258,R Bhatia,Kolkata Knight Riders,4,1
258,RN ten Doeschate,Kolkata Knight Riders,3,4
258,MK Tiwary,Kolkata Knight Riders,2,5
258,CH Gayle,Royal Challengers Bangalore,2,8
258,YK Pathan,Kolkata Knight Riders,1,3
259,KP Pietersen,Delhi Daredevils,43,26
259,V Sehwag,Delhi Daredevils,33,21
259,DJ Bravo,Chennai Super Kings,22,31
259,DPMD Jayawardene,Delhi Daredevils,20,21
259,SK Raina,Chennai Super Kings,17,16
259,F du Plessis,Chennai Super Kings,15,12
259,S Badrinath,Chennai Super Kings,15,16
259,NV Ojha,Delhi Daredevils,14,12
259,RA Jadeja,Chennai Super Kings,13,17
259,MS Dhoni,Chennai Super Kings,11,18
259,R Ashwin,Chennai Super Kings,8,5
259,JA Morkel,Chennai Super Kings,2,3
259,SB Jakati,Chennai Super Kings,1,2
260,OA Shah,Rajasthan Royals,76,42
260,KA Pollard,Mumbai Indians,64,33
260,AT Rayudu,Mumbai Indians,47,32
260,AM Rahane,Rajasthan Royals,40,31
260,RE Levi,Mumbai Indians,29,22
260,RG Sharma,Mumbai Indians,21,13
260,AL Menaria,Rajasthan Royals,20,15
260,Harbhajan Singh,Mumbai Indians,18,6
260,KK Cooper,Rajasthan Royals,14,6
260,TL Suman,Mumbai Indians,10,10
260,SK Trivedi,Rajasthan Royals,5,6
260,AA Chavan,Rajasthan Royals,4,2
260,R Dravid,Rajasthan Royals,3,5
260,JEC Franklin,Mumbai Indians,2,3
260,J Botha,Rajasthan Royals,2,3
260,GB Hogg,Rajasthan Royals,2,5
260,KD Karthik,Mumbai Indians,0,1
260,SP Goswami,Rajasthan Royals,0,1
260,A Singh,Rajasthan Royals,0,3
261,F du Plessis,Chennai Super Kings,71,46
261,CH Gayle,Royal Challengers Bangalore,68,35
261,V Kohli,Royal Challengers Bangalore,57,46
261,MA Agarwal,Royal Challengers Bangalore,45,26
261,MS Dhoni,Chennai Super Kings,40,24
261,JA Morkel,Chennai Super Kings,28,7
261,DJ Bravo,Chennai Super Kings,25,15
261,SK Raina,Chennai Super Kings,23,14
261,M Vijay,Chennai Super Kings,11,15
261,SS Tiwary,Royal Challengers Bangalore,8,6
261,R Vinay Kumar,Royal Challengers Bangalore,6,1
261,AB de Villiers,Royal Challengers Bangalore,4,2
261,RA Jadeja,Chennai Super Kings,4,1
261,DL Vettori,Royal Challengers Bangalore,1,1
261,CA Pujara,Royal Challengers Bangalore,0,1
261,RR Bhatkal,Royal Challengers Bangalore,0,2
262,SE Marsh,Kings XI Punjab,64,54
262,M Manhas,Pune Warriors,31,28
262,AC Gilchrist,Kings XI Punjab,21,17
262,PP Chawla,Kings XI Punjab,21,24
262,RV Uthappa,Pune Warriors,17,16
262,SC Ganguly,Pune Warriors,16,9
262,SPD Smith,Pune Warriors,13,13
262,AD Mathews,Pune Warriors,11,9
262,Mandeep Singh,Kings XI Punjab,10,10
262,JD Ryder,Pune Warriors,7,11
262,MN Samuels,Pune Warriors,2,12
262,R Sharma,Pune Warriors,2,4
262,A Nehra,Pune Warriors,2,4
262,AB Dinda,Pune Warriors,2,5
262,MK Pandey,Pune Warriors,0,3
262,PC Valthaty,Kings XI Punjab,0,1
263,OA Shah,Rajasthan Royals,31,33
263,JH Kallis,Kolkata Knight Riders,31,38
263,MS Bisla,Kolkata Knight Riders,29,29
263,R Dravid,Rajasthan Royals,28,27
263,SP Goswami,Rajasthan Royals,24,22
263,MK Tiwary,Kolkata Knight Riders,24,18
263,AM Rahane,Rajasthan Royals,19,16
263,Shakib Al Hasan,Kolkata Knight Riders,16,10
263,BJ Hodge,Rajasthan Royals,12,9
263,G Gambhir,Kolkata Knight Riders,11,11
263,YK Pathan,Kolkata Knight Riders,7,7
263,RN ten Doeschate,Kolkata Knight Riders,7,3
263,J Botha,Rajasthan Royals,6,7
263,AL Menaria,Rajasthan Royals,1,6
264,KP Pietersen,Delhi Daredevils,103,64
264,PA Patel,Deccan Chargers,45,27
264,S Dhawan,Deccan Chargers,44,29
264,B Chipli,Deccan Chargers,25,17
264,Y Nagar,Delhi Daredevils,23,15
264,DT Christian,Deccan Chargers,19,21
264,LRPL Taylor,Delhi Daredevils,13,11
264,V Sehwag,Delhi Daredevils,7,5
264,A Mishra,Deccan Chargers,6,6
264,DPMD Jayawardene,Delhi Daredevils,6,5
264,IK Pathan,Delhi Daredevils,5,11
264,JP Duminy,Deccan Chargers,4,5
264,AA Jhunjhunwala,Deccan Chargers,4,5
264,DW Steyn,Deccan Chargers,2,3
264,KC Sangakkara,Deccan Chargers,1,7
264,Ankit Sharma,Deccan Chargers,1,1
264,NV Ojha,Delhi Daredevils,1,4
265,JD Ryder,Pune Warriors,73,56
265,RA Jadeja,Chennai Super Kings,44,26
265,SPD Smith,Pune Warriors,44,22
265,F du Plessis,Chennai Super Kings,43,33
265,MS Dhoni,Chennai Super Kings,26,28
265,SK Raina,Chennai Super Kings,20,19
265,SC Ganguly,Pune Warriors,16,16
265,RV Uthappa,Pune Warriors,10,7
265,M Vijay,Chennai Super Kings,8,11
265,MN Samuels,Pune Warriors,8,15
265,DJ Bravo,Chennai Super Kings,5,2
265,JA Morkel,Chennai Super Kings,3,3
266,Mandeep Singh,Kings XI Punjab,38,34
266,DB Das,Kolkata Knight Riders,35,23
266,DJ Hussey,Kings XI Punjab,32,31
266,MS Bisla,Kolkata Knight Riders,27,25
266,G Gambhir,Kolkata Knight Riders,22,13
266,MK Tiwary,Kolkata Knight Riders,20,27
266,Harmeet Singh,Kings XI Punjab,14,6
266,PP Chawla,Kings XI Punjab,13,8
266,Bipul Sharma,Kings XI Punjab,12,11
266,RN ten Doeschate,Kolkata Knight Riders,11,14
266,P Dogra,Kings XI Punjab,6,11
266,BA Bhatt,Kings XI Punjab,6,2
266,AC Gilchrist,Kings XI Punjab,5,9
266,Shakib Al Hasan,Kolkata Knight Riders,4,8
266,R Bhatia,Kolkata Knight Riders,3,2
266,SE Marsh,Kings XI Punjab,1,6
266,JH Kallis,Kolkata Knight Riders,1,5
266,AD Mascarenhas,Kings XI Punjab,0,1
266,P Kumar,Kings XI Punjab,0,1
266,YK Pathan,Kolkata Knight Riders,0,3
267,AM Rahane,Rajasthan Royals,103,60
267,OA Shah,Rajasthan Royals,60,26
267,MA Agarwal,Royal Challengers Bangalore,34,21
267,R Dravid,Rajasthan Royals,25,32
267,V Kohli,Royal Challengers Bangalore,22,18
267,SS Tiwary,Royal Challengers Bangalore,17,16
267,M Kaif,Royal Challengers Bangalore,14,16
267,S Aravind,Royal Challengers Bangalore,14,8
267,R Vinay Kumar,Royal Challengers Bangalore,11,9
267,CH Gayle,Royal Challengers Bangalore,8,9
267,AB de Villiers,Royal Challengers Bangalore,6,9
267,M Muralitharan,Royal Challengers Bangalore,6,8
267,BJ Hodge,Rajasthan Royals,1,2
267,DL Vettori,Royal Challengers Bangalore,1,2
267,Z Khan,Royal Challengers Bangalore,0,3
268,Harbhajan Singh,Mumbai Indians,33,22
268,V Sehwag,Delhi Daredevils,32,36
268,RG Sharma,Mumbai Indians,29,27
268,DPMD Jayawardene,Delhi Daredevils,17,20
268,NV Ojha,Delhi Daredevils,13,15
268,LRPL Taylor,Delhi Daredevils,11,10
268,KP Pietersen,Delhi Daredevils,9,8
268,CJ McKay,Mumbai Indians,8,15
268,AT Rayudu,Mumbai Indians,4,11
268,KD Karthik,Mumbai Indians,3,4
268,PP Ojha,Mumbai Indians,3,12
268,RE Levi,Mumbai Indians,1,4
268,KA Pollard,Mumbai Indians,1,3
268,MM Patel,Mumbai Indians,1,5
268,DJ Jacobs,Mumbai Indians,0,10
268,RP Singh,Mumbai Indians,0,4
269,JP Duminy,Deccan Chargers,58,26
269,S Dhawan,Deccan Chargers,52,43
269,BJ Hodge,Rajasthan Royals,48,21
269,KC Sangakkara,Deccan Chargers,44,32
269,AM Rahane,Rajasthan Royals,44,31
269,R Dravid,Rajasthan Royals,42,24
269,DT Christian,Deccan Chargers,29,19
269,AL Menaria,Rajasthan Royals,22,20
269,J Botha,Rajasthan Royals,14,9
269,OA Shah,Rajasthan Royals,12,11
269,DH Yagnik,Rajasthan Royals,9,3
270,CH Gayle,Royal Challengers Bangalore,81,48
270,RV Uthappa,Pune Warriors,69,45
270,SS Tiwary,Royal Challengers Bangalore,36,23
270,JD Ryder,Pune Warriors,34,22
270,MN Samuels,Pune Warriors,34,20
270,AB de Villiers,Royal Challengers Bangalore,33,14
270,SPD Smith,Pune Warriors,16,14
270,V Kohli,Royal Challengers Bangalore,16,19
270,AD Mathews,Pune Warriors,10,7
270,MA Agarwal,Royal Challengers Bangalore,9,10
270,SC Ganguly,Pune Warriors,6,8
270,M Manhas,Pune Warriors,6,4
270,TM Dilshan,Royal Challengers Bangalore,4,8
271,G Gambhir,Kolkata Knight Riders,66,44
271,AC Gilchrist,Kings XI Punjab,40,30
271,SE Marsh,Kings XI Punjab,33,30
271,JH Kallis,Kolkata Knight Riders,30,23
271,BB McCullum,Kolkata Knight Riders,15,18
271,MS Bisla,Kolkata Knight Riders,11,14
271,DJ Hussey,Kings XI Punjab,10,14
271,AD Mascarenhas,Kings XI Punjab,9,10
271,PP Chawla,Kings XI Punjab,9,10
271,PC Valthaty,Kings XI Punjab,8,8
271,Mandeep Singh,Kings XI Punjab,6,10
271,P Dogra,Kings XI Punjab,6,8
272,DA Warner,Delhi Daredevils,109,54
272,S Dhawan,Deccan Chargers,84,49
272,CL White,Deccan Chargers,65,40
272,NV Ojha,Delhi Daredevils,64,46
272,DJ Harris,Deccan Chargers,19,17
272,JP Duminy,Deccan Chargers,13,9
272,KC Sangakkara,Deccan Chargers,4,5
272,V Sehwag,Delhi Daredevils,4,2
273,F du Plessis,Chennai Super Kings,58,48
273,S Badrinath,Chennai Super Kings,57,48
273,MS Dhoni,Chennai Super Kings,28,12
273,AD Mathews,Pune Warriors,27,22
273,MN Samuels,Pune Warriors,26,24
273,SC Ganguly,Pune Warriors,24,26
273,SPD Smith,Pune Warriors,23,21
273,MK Pandey,Pune Warriors,13,6
273,DJ Bravo,Chennai Super Kings,12,8
273,JD Ryder,Pune Warriors,9,10
273,RV Uthappa,Pune Warriors,8,5
273,RA Jadeja,Chennai Super Kings,7,3
273,M Kartik,Pune Warriors,4,3
273,B Kumar,Pune Warriors,2,4
273,SK Raina,Chennai Super Kings,0,2
274,CH Gayle,Royal Challengers Bangalore,87,56
274,AB de Villiers,Royal Challengers Bangalore,52,39
274,DJ Hussey,Kings XI Punjab,41,34
274,Azhar Mahmood,Kings XI Punjab,33,14
274,SE Marsh,Kings XI Punjab,26,17
274,Mandeep Singh,Kings XI Punjab,20,15
274,N Saini,Kings XI Punjab,14,12
274,DA Miller,Kings XI Punjab,8,13
274,AB McDonald,Royal Challengers Bangalore,8,6
274,PP Chawla,Kings XI Punjab,7,3
274,PC Valthaty,Kings XI Punjab,6,12
274,V Kohli,Royal Challengers Bangalore,4,4
274,SS Tiwary,Royal Challengers Bangalore,4,7
274,DL Vettori,Royal Challengers Bangalore,2,3
274,MA Agarwal,Royal Challengers Bangalore,1,3
275,F du Plessis,Chennai Super Kings,73,52
275,OA Shah,Rajasthan Royals,52,43
275,AL Menaria,Rajasthan Royals,36,34
275,R Dravid,Rajasthan Royals,26,28
275,SK Raina,Chennai Super Kings,26,24
275,DJ Bravo,Chennai Super Kings,16,10
275,AM Rahane,Rajasthan Royals,15,10
275,S Badrinath,Chennai Super Kings,15,22
275,MS Dhoni,Chennai Super Kings,15,12
275,BJ Hodge,Rajasthan Royals,3,5
276,JD Ryder,Pune Warriors,86,58
276,V Sehwag,Delhi Daredevils,57,32
276,SC Ganguly,Pune Warriors,41,35
276,SPD Smith,Pune Warriors,34,13
276,KP Pietersen,Delhi Daredevils,32,23
276,Y Nagar,Delhi Daredevils,24,19
276,IK Pathan,Delhi Daredevils,15,11
276,LRPL Taylor,Delhi Daredevils,12,13
276,NV Ojha,Delhi Daredevils,11,6
276,RV Uthappa,Pune Warriors,10,13
276,P Negi,Delhi Daredevils,8,8
276,DPMD Jayawardene,Delhi Daredevils,7,7
276,AD Mathews,Pune Warriors,6,2
276,M Morkel,Delhi Daredevils,1,1
277,JEC Franklin,Mumbai Indians,79,51
277,SE Marsh,Kings XI Punjab,68,40
277,KD Karthik,Mumbai Indians,35,20
277,N Saini,Kings XI Punjab,30,25
277,Mandeep Singh,Kings XI Punjab,24,21
277,SR Tendulkar,Mumbai Indians,23,23
277,DJ Hussey,Kings XI Punjab,21,19
277,Azhar Mahmood,Kings XI Punjab,10,7
277,KA Pollard,Mumbai Indians,7,10
277,DA Miller,Kings XI Punjab,5,5
277,Harbhajan Singh,Mumbai Indians,4,3
277,NLTC Perera,Mumbai Indians,4,5
277,AT Rayudu,Mumbai Indians,3,3
277,RG Sharma,Mumbai Indians,2,5
278,S Dhawan,Deccan Chargers,50,50
278,G Gambhir,Kolkata Knight Riders,30,28
278,MK Tiwary,Kolkata Knight Riders,30,28
278,PA Patel,Deccan Chargers,23,19
278,JH Kallis,Kolkata Knight Riders,23,24
278,JP Duminy,Deccan Chargers,16,15
278,KC Sangakkara,Deccan Chargers,12,15
278,CL White,Deccan Chargers,10,9
278,BB McCullum,Kolkata Knight Riders,10,9
278,MS Bisla,Kolkata Knight Riders,10,13
278,DB Das,Kolkata Knight Riders,9,8
278,DW Steyn,Deccan Chargers,7,3
278,YK Pathan,Kolkata Knight Riders,6,4
278,IR Jaggi,Deccan Chargers,3,7
278,Ankit Sharma,Deccan Chargers,1,2
278,A Mishra,Deccan Chargers,1,1
279,TM Dilshan,Royal Challengers Bangalore,76,58
279,AB de Villiers,Royal Challengers Bangalore,59,23
279,R Dravid,Rajasthan Royals,58,42
279,STR Binny,Rajasthan Royals,20,18
279,V Kohli,Royal Challengers Bangalore,16,16
279,MA Agarwal,Royal Challengers Bangalore,15,17
279,AM Rahane,Rajasthan Royals,13,18
279,GB Hogg,Rajasthan Royals,13,11
279,OA Shah,Rajasthan Royals,10,15
279,BJ Hodge,Rajasthan Royals,10,8
279,KK Cooper,Rajasthan Royals,8,6
279,CH Gayle,Royal Challengers Bangalore,4,8
279,SP Goswami,Rajasthan Royals,1,2
280,V Sehwag,Delhi Daredevils,87,48
280,MK Pandey,Pune Warriors,80,56
280,RV Uthappa,Pune Warriors,60,58
280,KP Pietersen,Delhi Daredevils,27,21
280,DPMD Jayawardene,Delhi Daredevils,18,14
280,LRPL Taylor,Delhi Daredevils,9,13
280,SC Ganguly,Pune Warriors,1,4
280,JD Ryder,Pune Warriors,0,2
281,DJ Hussey,Kings XI Punjab,68,40
281,RG Sharma,Mumbai Indians,50,30
281,DA Miller,Kings XI Punjab,34,17
281,SR Tendulkar,Mumbai Indians,34,29
281,AT Rayudu,Mumbai Indians,34,17
281,Mandeep Singh,Kings XI Punjab,22,16
281,JEC Franklin,Mumbai Indians,22,22
281,N Saini,Kings XI Punjab,17,22
281,SE Marsh,Kings XI Punjab,17,26
281,RJ Peterson,Mumbai Indians,16,7
281,KD Karthik,Mumbai Indians,3,6
281,KA Pollard,Mumbai Indians,3,7
281,Harbhajan Singh,Mumbai Indians,0,2
282,CL White,Deccan Chargers,78,46
282,RV Uthappa,Pune Warriors,29,27
282,JP Duminy,Deccan Chargers,26,24
282,SPD Smith,Pune Warriors,26,13
282,PA Patel,Deccan Chargers,24,18
282,SC Ganguly,Pune Warriors,23,20
282,M Manhas,Pune Warriors,22,14
282,MK Pandey,Pune Warriors,21,20
282,S Dhawan,Deccan Chargers,16,11
282,KC Sangakkara,Deccan Chargers,12,14
282,AC Thomas,Pune Warriors,12,9
282,IR Jaggi,Deccan Chargers,10,7
282,JD Ryder,Pune Warriors,7,6
282,B Kumar,Pune Warriors,7,4
282,MN Samuels,Pune Warriors,3,8
283,V Sehwag,Delhi Daredevils,73,39
283,AT Rayudu,Mumbai Indians,62,39
283,DPMD Jayawardene,Delhi Daredevils,55,42
283,KP Pietersen,Delhi Daredevils,50,26
283,KD Karthik,Mumbai Indians,40,28
283,KA Pollard,Mumbai Indians,16,9
283,LRPL Taylor,Delhi Daredevils,15,7
283,Harbhajan Singh,Mumbai Indians,15,12
283,RG Sharma,Mumbai Indians,12,6
283,SL Malinga,Mumbai Indians,11,13
283,SR Tendulkar,Mumbai Indians,7,7
283,NV Ojha,Delhi Daredevils,5,4
283,RJ Peterson,Mumbai Indians,2,2
283,RP Singh,Mumbai Indians,1,1
283,IK Pathan,Delhi Daredevils,0,1
283,Y Nagar,Delhi Daredevils,0,1
283,AC Blizzard,Mumbai Indians,0,3
284,Mandeep Singh,Kings XI Punjab,56,50
284,SE Marsh,Kings XI Punjab,32,22
284,DJ Bravo,Chennai Super Kings,30,21
284,F du Plessis,Chennai Super Kings,29,20
284,S Badrinath,Chennai Super Kings,25,18
284,DA Miller,Kings XI Punjab,19,15
284,Azhar Mahmood,Kings XI Punjab,18,12
284,RA Jadeja,Chennai Super Kings,17,11
284,SK Raina,Chennai Super Kings,15,17
284,JA Morkel,Chennai Super Kings,8,9
284,DJ Hussey,Kings XI Punjab,7,4
284,Bipul Sharma,Kings XI Punjab,7,5
284,R Ashwin,Chennai Super Kings,7,3
284,N Saini,Kings XI Punjab,6,4
284,P Kumar,Kings XI Punjab,6,6
284,WP Saha,Chennai Super Kings,6,14
284,KMDN Kulasekara,Chennai Super Kings,5,3
284,MS Dhoni,Chennai Super Kings,1,4
284,PP Chawla,Kings XI Punjab,0,2
285,G Gambhir,Kolkata Knight Riders,93,51
285,CH Gayle,Royal Challengers Bangalore,86,58
285,BB McCullum,Kolkata Knight Riders,43,37
285,JH Kallis,Kolkata Knight Riders,41,27
285,SS Tiwary,Royal Challengers Bangalore,19,22
285,V Kohli,Royal Challengers Bangalore,18,19
285,MA Agarwal,Royal Challengers Bangalore,10,13
285,YK Pathan,Kolkata Knight Riders,7,4
285,DL Vettori,Royal Challengers Bangalore,4,4
285,MK Tiwary,Kolkata Knight Riders,1,1
285,TM Dilshan,Royal Challengers Bangalore,1,3
285,AB de Villiers,Royal Challengers Bangalore,0,1
285,R Vinay Kumar,Royal Challengers Bangalore,0,1
286,AM Rahane,Rajasthan Royals,84,63
286,V Sehwag,Delhi Daredevils,63,39
286,R Dravid,Rajasthan Royals,40,38
286,Y Nagar,Delhi Daredevils,27,20
286,LRPL Taylor,Delhi Daredevils,25,35
286,BJ Hodge,Rajasthan Royals,22,18
286,NV Ojha,Delhi Daredevils,11,11
286,IK Pathan,Delhi Daredevils,7,5
286,DPMD Jayawardene,Delhi Daredevils,6,5
286,KP Pietersen,Delhi Daredevils,5,5
286,OA Shah,Rajasthan Royals,1,1
287,RG Sharma,Mumbai Indians,42,48
287,S Dhawan,Deccan Chargers,29,32
287,JP Duminy,Deccan Chargers,25,24
287,PA Patel,Deccan Chargers,19,18
287,AT Rayudu,Mumbai Indians,19,15
287,SR Tendulkar,Mumbai Indians,14,14
287,JEC Franklin,Mumbai Indians,13,20
287,A Ashish Reddy,Deccan Chargers,10,10
287,DT Christian,Deccan Chargers,5,5
287,DW Steyn,Deccan Chargers,3,5
287,IR Jaggi,Deccan Chargers,2,7
287,KD Karthik,Mumbai Indians,2,6
287,B Chipli,Deccan Chargers,1,3
287,A Mishra,Deccan Chargers,1,6
287,RJ Peterson,Mumbai Indians,1,5
287,CL White,Deccan Chargers,0,1
287,V Pratap Singh,Deccan Chargers,0,1
287,RE Levi,Mumbai Indians,0,1
288,G Gambhir,Kolkata Knight Riders,63,52
288,SK Raina,Chennai Super Kings,44,34
288,MS Dhoni,Chennai Super Kings,34,30
288,JH Kallis,Kolkata Knight Riders,26,31
288,MEK Hussey,Chennai Super Kings,18,19
288,JA Morkel,Chennai Super Kings,13,8
288,MK Tiwary,Kolkata Knight Riders,13,13
288,DJ Bravo,Chennai Super Kings,12,12
288,YK Pathan,Kolkata Knight Riders,12,11
288,DB Das,Kolkata Knight Riders,11,4
288,RA Jadeja,Chennai Super Kings,9,13
288,F du Plessis,Chennai Super Kings,3,4
288,BB McCullum,Kolkata Knight Riders,2,8
289,KC Sangakkara,Deccan Chargers,82,52
289,CL White,Deccan Chargers,74,45
289,SPD Smith,Pune Warriors,47,27
289,SC Ganguly,Pune Warriors,45,40
289,MJ Clarke,Pune Warriors,41,31
289,RV Uthappa,Pune Warriors,26,18
289,S Dhawan,Deccan Chargers,13,18
289,M Manhas,Pune Warriors,7,4
289,JP Duminy,Deccan Chargers,4,3
289,BB Samantray,Deccan Chargers,2,2
289,MN Samuels,Pune Warriors,1,1
289,PA Patel,Deccan Chargers,0,1
289,MK Pandey,Pune Warriors,0,1
290,V Sehwag,Delhi Daredevils,73,38
290,R Dravid,Rajasthan Royals,57,43
290,AM Rahane,Rajasthan Royals,42,32
290,KP Pietersen,Delhi Daredevils,36,34
290,SP Goswami,Rajasthan Royals,18,21
290,NV Ojha,Delhi Daredevils,11,3
290,Y Nagar,Delhi Daredevils,9,9
290,SR Watson,Rajasthan Royals,8,9
290,AA Chavan,Rajasthan Royals,7,6
290,LRPL Taylor,Delhi Daredevils,6,5
290,AL Menaria,Rajasthan Royals,2,4
290,OA Shah,Rajasthan Royals,1,3
290,BJ Hodge,Rajasthan Royals,1,2
290,DPMD Jayawardene,Delhi Daredevils,0,3
291,CH Gayle,Royal Challengers Bangalore,71,42
291,N Saini,Kings XI Punjab,50,36
291,V Kohli,Royal Challengers Bangalore,45,42
291,DJ Hussey,Kings XI Punjab,45,29
291,Mandeep Singh,Kings XI Punjab,43,30
291,AB de Villiers,Royal Challengers Bangalore,17,13
291,AB McDonald,Royal Challengers Bangalore,9,10
291,SE Marsh,Kings XI Punjab,8,10
291,MA Agarwal,Royal Challengers Bangalore,7,9
291,PP Chawla,Kings XI Punjab,6,2
291,P Dogra,Kings XI Punjab,3,5
291,AUK Pathan,Royal Challengers Bangalore,2,3
291,Azhar Mahmood,Kings XI Punjab,2,4
291,AM Nayar,Kings XI Punjab,2,3
291,SS Tiwary,Royal Challengers Bangalore,1,1
292,M Manhas,Pune Warriors,42,34
